PM 2.5,PM 10,CO,CO2
30.0,41.4,2.04846,403.54111
27.1,37.6,2.19705,403.59134
25.0,37.0,2.1725,403.52243
23.5,32.2,2.21684,403.44244
22.6,30.5,2.20198,403.53488
23.2,31.5,2.16762,403.54111
20.4,27.3,2.15789,403.50385
19.8,26.5,2.15789,403.58502
18.9,23.8,2.19705,403.49149
18.4,22.2,2.16275,403.40607
17.8,20.8,1.97956,403.40002
19.4,24.5,2.10021,403.35205
18.8,24.5,2.08127,403.35205
20.1,26.8,2.16762,403.50385
20.5,27.9,2.07185,403.35803
19.3,27.1,2.10974,403.36398
21.0,27.5,2.05779,403.38196
20.1,28.7,2.12889,403.34015
19.6,27.1,2.13852,403.39398
19.1,27.4,2.15303,403.38797
19.6,27.0,2.10497,403.31058
19.3,27.3,2.14819,403.48532
22.0,28.5,2.02528,403.24622
19.9,26.9,1.98864,403.4303
21.5,31.8,2.07185,403.35205
20.3,27.7,2.10974,403.38797
20.9,30.2,2.15789,403.32239
23.0,34.4,2.11451,403.37598
21.3,32.6,2.12409,403.44855
20.1,27.3,2.12409,403.32239
19.6,28.1,2.05779,403.39398
19.4,27.0,2.1337,403.31058
18.4,24.1,2.02067,403.44244
20.1,28.4,2.27204,403.49765
19.8,25.0,2.23679,403.52243
22.2,30.5,2.39638,403.64853
22.3,32.0,2.19705,403.63577
23.5,36.8,2.35433,403.59134
22.2,33.4,2.18229,403.61667
19.3,25.7,2.1872,403.50385
19.7,26.4,2.25688,403.5787
17.9,24.5,2.21684,403.69357
17.9,24.7,2.20693,403.53488
19.3,25.8,2.2975,403.50385
23.4,29.9,2.15303,403.57242
23.9,30.5,2.21684,403.48532
25.3,34.7,2.28729,403.47919
28.9,50.1,2.1193,403.44244
42.0,92.1,2.22182,403.54111
39.7,87.9,2.13852,403.46689
32.8,62.5,2.14335,403.46078
28.0,51.5,2.28729,403.53488
31.3,68.0,2.19212,403.46689
28.4,56.2,2.16762,403.48532
26.5,48.4,2.04381,403.46689
24.5,41.1,2.12889,403.47302
21.0,31.9,2.15303,403.38797
20.1,27.9,2.1725,403.44855
19.3,26.0,2.12889,403.46078
18.2,22.9,2.14335,403.27533
19.4,25.7,2.10974,403.39398
18.7,25.8,2.1193,403.46689
20.4,27.7,2.1193,403.44855
23.2,33.1,2.06247,403.44244
23.0,39.4,2.14819,403.36398
23.0,34.8,2.1193,403.41211
23.4,36.6,2.12409,403.37
22.1,36.7,2.03453,403.35803
21.7,31.5,2.03453,403.42422
22.0,31.3,1.96151,403.35205
21.9,34.5,2.01607,403.2695
19.6,27.3,2.01607,403.3461
19.7,29.3,2.00689,403.32239
27.2,40.7,1.9841,403.35803
32.6,50.8,1.9436,403.37598
32.2,52.2,2.05312,403.19437
31.3,46.8,2.07185,403.31647
23.8,34.6,1.97052,403.2988
20.6,28.6,2.01148,403.2695
19.6,26.2,1.96151,403.22888
18.2,23.8,2.04381,403.22888
19.1,24.8,2.01148,403.38797
17.4,20.8,2.01148,403.26367
18.2,22.9,2.03453,403.44855
16.6,19.9,2.04381,403.27533
16.0,19.9,1.90377,403.31058
15.0,17.1,1.9436,403.2001
14.4,17.0,1.99775,403.16019
14.7,18.5,1.94806,403.19437
16.3,19.5,1.90816,403.07053
16.0,18.8,1.84314,403.16019
18.0,23.1,1.83461,403.0983
18.2,21.7,1.88193,403.21735
25.6,32.2,1.90377,403.07605
34.5,38.7,1.88193,403.17725
36.5,42.8,1.90377,403.08716
35.3,41.1,1.93914,403.02649
35.4,41.8,1.88193,403.16586
37.6,43.2,1.90816,403.12631
34.2,40.8,1.89939,403.07053
34.3,43.3,1.88628,403.13757
31.9,40.7,1.9436,403.14886
32.7,41.8,1.92139,403.14886
35.0,46.4,1.86461,403.1095
37.4,48.2,1.88193,403.13757
37.3,46.9,1.87326,403.05945
33.5,47.1,1.87326,403.1207
32.4,42.4,1.91697,403.13757
31.2,40.1,1.87326,403.13193
28.7,37.1,1.87326,403.13757
29.3,38.6,1.91256,403.21735
29.7,39.3,1.86893,403.1207
32.0,42.8,1.8517,403.2001
32.0,42.3,2.05312,403.22888
31.5,40.3,1.92581,403.17725
32.2,41.3,1.87759,403.08716
34.4,47.0,1.87759,403.2001
35.3,48.9,2.01148,403.21735
35.8,47.3,1.91256,403.18295
35.3,46.5,1.8603,403.16586
33.1,43.0,1.95702,403.22308
34.8,46.7,1.93914,403.1095
33.3,45.2,1.9436,403.18295
33.5,44.6,1.89064,403.2001
32.7,44.8,1.86893,403.13757
27.9,36.5,1.8603,403.14322
28.2,34.1,1.86461,403.1095
26.7,35.1,1.9436,403.18295
25.1,30.2,1.83887,403.15451
24.8,31.6,1.89939,403.13757
26.0,32.1,1.83887,403.18866
23.5,29.0,1.8517,403.18295
25.9,33.1,1.89939,403.09274
23.3,29.0,1.92139,403.0983
25.6,33.7,1.95702,403.12631
25.6,32.6,1.83461,403.11508
25.0,30.2,1.95254,403.17725
22.9,29.8,2.02528,403.14886
22.8,26.9,1.92139,403.21158
21.6,27.5,1.93914,403.23465
22.1,28.6,1.92139,403.31058
22.7,27.6,1.90377,403.14322
20.3,25.5,1.89064,403.18295
22.5,26.6,1.88628,403.0983
22.8,28.1,1.91697,403.40607
22.0,26.9,1.86893,403.09274
21.6,26.2,1.90377,403.13193
21.3,26.5,1.88628,403.19437
22.6,27.5,1.91256,403.25204
20.7,24.2,1.93469,403.18295
22.4,26.7,1.89501,403.1207
20.6,26.2,1.87759,403.17725
20.8,24.4,1.87326,403.09274
21.5,26.4,1.86893,403.0983
21.2,27.6,1.81342,403.12631
22.7,27.1,1.856,403.1207
22.9,28.9,1.89064,403.13757
21.8,29.8,1.81764,403.14886
22.0,27.4,1.96151,403.1207
21.7,26.9,1.91697,403.2001
21.2,24.5,1.84314,402.97757
20.3,26.4,1.87759,403.1207
19.0,24.9,1.83035,403.2001
20.1,24.1,1.87326,403.1095
20.1,24.6,1.856,403.1095
20.2,23.4,1.89064,403.19437
21.1,25.0,1.79661,403.0816
20.4,23.5,1.82611,403.08716
20.4,24.6,1.78825,403.18866
21.5,25.7,1.83461,403.17725
21.2,25.1,1.88193,403.03195
21.7,27.3,1.70639,403.17725
22.5,26.6,1.91697,403.12631
22.6,29.2,1.81764,403.21158
22.5,27.8,1.83887,403.16586
22.2,29.0,1.87759,403.0983
21.8,28.7,1.95254,403.21735
21.9,27.9,1.92581,403.31058
23.7,30.4,1.92581,403.13757
23.7,30.8,1.87326,403.20584
22.9,28.5,1.84314,403.10388
19.0,24.1,1.77577,403.17154
21.8,28.4,1.856,403.2001
22.9,27.7,1.84742,403.14322
22.1,29.2,1.86461,403.16019
23.2,29.4,1.82611,403.16586
23.1,30.6,1.81342,403.14322
24.9,31.3,1.86461,403.16019
24.9,29.7,2.03916,403.29291
21.2,26.0,2.00232,403.20584
21.8,26.9,1.87326,403.12631
22.0,26.8,1.89939,403.16019
24.0,31.3,1.89939,403.13757
22.5,31.2,1.88628,403.14322
25.4,29.8,1.92139,403.28705
25.0,31.2,2.01148,403.2001
24.3,28.9,1.86461,403.17725
24.6,32.9,1.82187,403.10388
23.5,29.4,1.89501,403.1207
23.2,29.8,1.87326,403.2001
23.6,27.7,1.91256,403.1095
23.0,27.7,1.87759,403.12631
23.7,33.0,1.84742,403.11508
22.5,28.9,1.83035,403.0816
21.9,28.4,1.8517,403.02103
20.0,25.5,1.88193,403.05396
21.2,25.4,1.82187,403.0816
20.3,25.2,1.88193,402.9938
20.6,27.2,1.92139,403.0816
21.9,27.3,1.91697,403.03195
23.5,29.4,1.79242,402.96143
24.0,29.3,1.8008,403.0816
24.5,29.8,1.79661,403.11508
23.2,26.9,1.78408,403.04843
24.7,31.3,1.87759,403.05945
24.7,29.3,1.81342,402.89224
24.2,29.9,1.83887,402.9938
23.1,28.8,1.80499,403.07605
24.7,32.5,1.90816,403.05396
22.1,27.0,1.76337,403.06497
23.7,31.3,1.76337,403.00467
23.4,29.6,1.73063,402.97217
24.2,30.0,1.8092,403.17725
25.0,33.8,1.84742,402.94
24.0,32.3,1.74693,403.02103
24.3,29.6,1.83461,403.01556
26.6,33.7,1.68641,402.94534
25.4,32.7,1.69838,402.97757
25.6,32.3,1.856,403.04843
26.2,32.2,1.77577,403.01556
24.8,31.1,1.78408,402.97217
24.2,31.6,1.82187,403.03195
23.1,27.7,1.82611,402.96143
24.6,32.1,1.74693,402.96143
22.8,28.0,1.68244,402.97757
24.4,31.1,1.79242,402.9187
23.9,28.8,1.66662,402.91339
24.1,29.7,1.77163,402.96143
24.6,32.2,1.69039,402.97757
22.6,28.7,1.66662,402.94534
24.0,29.0,1.69438,402.7681
24.6,28.6,1.72252,402.84515
24.8,30.7,1.61988,402.99924
25.0,30.7,1.67847,402.95068
25.6,34.6,1.73876,402.97217
24.1,29.5,1.60454,402.92932
24.3,29.7,1.71444,402.94
24.7,29.5,1.76749,402.89752
24.5,30.1,1.67847,402.90808
25.6,30.3,1.75103,402.8765
23.5,30.8,1.71847,402.85037
25.2,31.5,1.77992,402.85037
24.1,29.5,1.6276,402.91339
25.0,32.0,1.61988,402.82443
24.2,28.9,1.64312,402.9028
24.4,29.7,1.67451,402.95605
25.4,32.1,1.71041,402.98837
24.6,28.3,1.67847,402.81412
25.0,31.4,1.66662,402.9187
23.7,29.2,1.63146,402.85556
25.4,30.9,1.61603,402.93466
24.8,30.1,1.71041,402.85037
25.0,31.7,1.69438,402.79358
25.5,32.9,1.67847,402.85037
25.2,29.9,1.58553,402.89224
25.2,30.3,1.65483,402.85556
25.6,28.9,1.62373,402.83478
25.7,29.6,1.58931,402.78848
25.9,29.7,1.63146,402.81927
25.0,29.7,1.65483,402.98297
25.7,30.6,1.59691,402.85556
25.7,30.8,1.63922,402.7529
26.3,32.2,1.63146,402.83478
26.3,31.1,1.60454,402.85037
26.5,30.9,1.64701,402.88174
25.0,30.5,1.60836,402.84515
25.6,31.5,1.60454,402.83478
24.7,29.3,1.65875,402.7428
25.9,32.2,1.63534,402.81412
26.1,31.6,1.66268,402.83997
24.6,30.6,1.61603,402.86603
23.0,27.1,1.63146,402.95068
25.1,31.7,1.65092,402.87125
24.8,31.0,1.59691,402.88699
24.8,31.5,1.63534,402.80899
26.6,31.8,1.6276,402.95068
25.6,32.8,1.63146,402.90808
25.0,29.7,1.67847,402.9187
24.7,30.2,1.62373,402.85556
23.4,27.9,1.65875,402.77316
24.4,31.1,1.67451,402.83997
23.7,30.1,1.53694,402.7529
25.7,28.8,1.61219,402.74783
24.8,30.7,1.49677,402.80899
23.8,29.0,1.63922,402.78336
25.4,30.3,1.68641,402.73273
23.6,30.2,1.60836,402.81412
22.8,27.5,1.60072,402.78336
22.8,26.4,1.46099,402.69275
23.0,26.8,1.54434,402.68781
23.6,27.1,1.60454,402.78848
24.0,28.6,1.52957,402.68283
21.9,24.6,1.60072,402.69772
24.0,30.1,1.55548,402.69772
22.5,26.0,1.55548,402.71768
21.4,24.2,1.52957,402.72769
21.7,25.2,1.58174,402.67297
21.7,26.6,1.53694,402.61914
22.8,25.6,1.55921,402.64838
22.4,25.7,1.5259,402.59979
22.4,26.4,1.46099,402.59979
21.9,25.1,1.60072,402.7428
22.2,24.8,1.53325,402.60461
21.3,23.8,1.49677,402.68781
22.8,26.9,1.50764,402.68283
22.4,29.3,1.47879,402.67297
22.0,26.3,1.50401,402.44919
22.5,26.5,1.50764,402.69772
22.6,27.0,1.48238,402.69772
22.7,26.7,1.54063,402.60461
22.4,25.1,1.55921,402.69772
21.9,25.3,1.49316,402.65329
22.5,27.7,1.55548,402.67297
24.0,28.8,1.48238,402.59015
23.0,26.2,1.49316,402.63861
22.2,25.2,1.5259,402.69275
22.5,25.9,1.47879,402.71768
23.1,25.9,1.56669,402.68283
23.1,27.1,1.45392,402.56619
24.8,28.9,1.49316,402.58536
24.5,28.3,1.46809,402.64349
23.5,27.5,1.5259,402.67297
24.7,28.2,1.55176,402.6582
24.1,27.0,1.40518,402.66312
23.0,26.2,1.44336,402.61914
23.2,27.4,1.41551,402.57578
23.6,28.9,1.37454,402.4584
23.6,27.1,1.43287,402.57098
24.1,27.0,1.44336,402.52356
23.4,26.6,1.53694,402.59015
23.2,26.0,1.50764,402.66803
23.5,26.3,1.42243,402.69275
22.4,27.5,1.52957,402.59015
23.0,26.1,1.43287,402.52356
23.1,26.9,1.47879,402.50012
22.9,27.6,1.43636,402.52356
24.6,27.5,1.45039,402.57098
23.5,27.9,1.46099,402.51886
22.9,27.4,1.43986,402.36771
23.0,25.8,1.39149,402.46301
23.2,27.8,1.41206,402.49545
22.3,27.8,1.39832,402.51886
22.9,25.6,1.39832,402.52356
23.3,26.0,1.46454,402.57578
22.5,26.4,1.43986,402.34546
23.2,26.0,1.34444,402.55194
24.0,27.4,1.43636,402.52356
23.4,29.1,1.3678,402.50479
23.2,28.1,1.45039,402.47223
23.8,26.7,1.47879,402.55194
24.4,29.1,1.41206,402.51416
24.4,28.4,1.43986,402.59015
23.3,26.1,1.50039,402.53772
23.1,27.1,1.37792,402.58057
24.7,27.7,1.45392,402.54718
24.4,27.5,1.47522,402.59979
22.9,27.7,1.38809,402.50012
23.5,29.1,1.42938,402.51886
24.2,27.9,1.47522,402.34103
24.9,27.8,1.39149,402.54718
23.3,26.3,1.44336,402.53299
23.4,26.2,1.38809,402.57578
23.3,28.3,1.43636,402.54245
22.4,27.5,1.41551,402.60461
22.5,25.2,1.35441,402.57098
21.2,24.1,1.43636,402.51416
22.6,25.2,1.40518,402.48615
23.5,27.3,1.38809,402.54245
22.4,27.1,1.43986,402.59015
23.0,27.3,1.37454,402.48615
22.2,25.2,1.4259,402.50949
23.4,26.8,1.41897,402.51886
22.9,25.8,1.44687,402.44003
23.1,27.1,1.36445,402.50012
22.8,25.9,1.40861,402.57578
23.6,28.6,1.44336,402.49545
22.7,25.4,1.33123,402.47687
22.2,26.5,1.3214,402.36771
23.6,27.3,1.47522,402.52356
22.1,24.8,1.39149,402.47687
22.5,25.2,1.3813,402.38562
22.9,25.5,1.44336,402.62885
22.5,25.5,1.48238,402.46301
23.3,26.5,1.41551,402.56619
22.1,24.7,1.39832,402.42178
22.8,26.5,1.35775,402.50479
22.2,27.6,1.36445,402.46301
24.4,28.1,1.3611,402.46762
23.1,25.9,1.35441,402.62885
24.0,26.9,1.3813,402.51886
24.8,27.8,1.45039,402.61429
23.8,27.0,1.38469,402.39911
24.2,27.2,1.36445,402.38113
25.1,28.4,1.41551,402.58536
24.2,27.5,1.40518,402.47223
24.6,27.6,1.32795,402.56143
23.4,26.2,1.33453,402.47223
23.1,25.9,1.38469,402.50949
23.5,26.3,1.3678,402.57098
23.6,27.1,1.41551,402.50949
23.4,27.1,1.37454,402.46301
23.3,26.5,1.41206,402.59979
23.2,26.3,1.38809,402.62399
25.0,29.3,1.36445,402.65329
23.7,26.5,1.40861,402.55667
22.1,25.4,1.38469,402.63861
24.7,27.8,1.39832,402.49081
23.1,28.3,1.39832,402.57578
23.8,27.2,1.40518,402.61914
23.1,25.8,1.40174,402.4584
22.9,26.2,1.34444,402.53772
22.7,27.5,1.38809,402.59979
22.6,25.3,1.40174,402.44919
23.0,25.8,1.40861,402.43546
23.0,26.2,1.42938,402.50012
23.4,27.0,1.3949,402.56619
24.3,31.1,1.39832,402.67297
25.2,30.7,1.35108,402.66312
24.1,27.1,1.45745,402.51416
23.6,26.5,1.4259,402.50012
22.5,27.3,1.40518,402.51416
22.8,25.7,1.41551,402.58536
23.0,28.9,1.34776,402.56143
23.0,25.9,1.37454,402.49545
24.4,27.3,1.38809,402.66312
23.9,27.0,1.40174,402.57578
24.1,27.0,1.34776,402.47223
23.5,27.4,1.37454,402.44003
24.5,28.6,1.48238,402.44919
24.5,27.8,1.39832,402.54718
24.4,28.3,1.3949,402.57578
24.8,28.7,1.35775,402.51416
24.5,27.4,1.32467,402.52356
24.8,27.8,1.39832,402.52356
25.2,29.1,1.3019,402.55194
25.0,32.3,1.35441,402.42633
24.7,27.7,1.39149,402.52356
23.4,26.1,1.40174,402.55194
25.0,29.5,1.40174,402.62885
24.1,26.9,1.3813,402.44919
24.5,28.1,1.30513,402.56619
24.6,27.6,1.34444,402.44003
25.1,28.0,1.36445,402.43546
24.9,28.3,1.41897,402.46762
25.2,28.2,1.30513,402.52356
25.2,29.2,1.3813,402.4584
24.0,26.9,1.3813,402.40363
25.0,28.0,1.31487,402.49545
25.3,29.0,1.37117,402.51886
24.2,27.1,1.39149,402.68283
23.1,25.9,1.3813,402.44461
23.2,26.0,1.40518,402.49545
25.2,28.3,1.37454,402.52356
24.7,27.7,1.3214,402.51416
23.5,26.4,1.37792,402.47687
23.7,26.6,1.3214,402.49545
24.2,29.1,1.29545,402.52356
23.6,26.5,1.37454,402.46762
25.2,28.7,1.3611,402.52356
24.5,27.5,1.37454,402.4584
23.9,26.8,1.40174,402.50479
24.4,27.5,1.27626,402.59497
24.5,27.4,1.42938,402.46301
24.3,30.3,1.38469,402.59497
25.6,28.7,1.29867,402.41269
22.6,25.8,1.40174,402.38113
26.0,29.1,1.34113,402.49545
24.5,27.4,1.49316,402.51416
25.1,30.5,1.3813,402.56143
25.0,28.4,1.3813,402.49545
24.3,27.3,1.38809,402.57098
24.3,28.0,1.38809,402.49545
24.6,27.9,1.43287,402.49081
23.7,27.6,1.3611,402.66312
22.7,25.5,1.3813,402.46301
21.9,25.8,1.3813,402.60461
23.5,28.0,1.30837,402.68283
23.3,27.4,1.35108,402.71768
23.0,25.7,1.35441,402.68781
22.5,25.2,1.39832,402.6582
23.0,26.9,1.34776,402.72269
22.9,27.3,1.42243,402.86078
23.4,27.4,1.53694,402.7681
24.0,26.9,1.41206,402.87125
24.1,28.3,1.34444,402.7529
24.1,27.5,1.38469,402.75793
23.5,28.7,1.38809,402.6582
24.6,27.7,1.40861,402.72269
22.7,26.8,1.41206,402.69275
22.9,25.7,1.38469,402.6582
23.4,26.7,1.42938,402.6582
24.8,28.8,1.41206,402.61429
23.9,27.5,1.3813,402.67297
23.8,30.7,1.42243,402.67789
23.9,26.8,1.37792,402.62399
23.3,26.4,1.33453,402.59015
23.7,26.6,1.38809,402.6582
23.2,26.0,1.3813,402.68283
24.7,27.7,1.3611,402.46762
23.8,26.8,1.33782,402.46762
22.6,25.4,1.3813,402.62399
23.1,26.4,1.4259,402.48151
24.0,28.9,1.36445,402.4538
23.6,26.4,1.35441,402.59015
24.4,27.7,1.38469,402.59015
24.4,28.4,1.26044,402.58057
24.2,28.0,1.2479,402.58057
23.5,27.6,1.39149,402.46301
23.7,29.0,1.37454,402.52356
24.5,28.8,1.36445,402.64349
24.5,28.7,1.31487,402.58536
26.0,31.4,1.37792,402.44919
25.0,29.8,1.32467,402.47687
25.1,29.4,1.3214,402.63861
24.3,28.9,1.40518,402.59015
24.2,27.7,1.3214,402.66312
24.0,28.1,1.37454,402.63373
25.0,28.0,1.38809,402.4584
26.0,29.8,1.37454,402.49081
25.9,31.2,1.3813,402.69772
25.4,30.0,1.41551,402.57578
23.7,27.0,1.38469,402.52826
25.3,29.0,1.3813,402.64838
24.6,29.3,1.41897,402.67297
25.2,29.8,1.32795,402.46762
26.9,33.8,1.39149,402.55667
26.0,30.1,1.3813,402.67789
25.7,35.0,1.35108,402.6582
25.0,31.4,1.33123,402.55667
23.9,27.1,1.40174,402.66312
25.6,32.8,1.40174,402.54245
25.6,28.7,1.34776,402.4584
24.8,28.1,1.41206,402.48151
24.9,28.0,1.3611,402.76303
26.0,29.8,1.28903,402.71268
25.9,30.9,1.34776,402.68781
26.8,30.4,1.41551,402.67297
26.0,29.4,1.34444,402.51416
25.5,30.3,1.43287,402.6582
27.3,31.3,1.41206,402.49545
27.4,32.5,1.3678,402.68283
25.5,28.8,1.4259,402.64838
26.4,33.0,1.3813,402.67789
26.4,29.6,1.41551,402.59979
26.4,31.3,1.4259,402.58536
27.9,32.6,1.41897,402.68781
26.9,30.8,1.3678,402.7077
28.0,32.1,1.40174,402.7077
25.7,30.0,1.42938,402.73273
26.2,30.8,1.34113,402.69275
25.9,29.9,1.37117,402.57578
26.4,29.6,1.3019,402.6582
26.1,31.6,1.38809,402.61914
26.8,32.2,1.29545,402.7077
27.0,30.5,1.44687,402.69772
26.8,33.3,1.41551,402.67789
27.9,31.3,1.33782,402.65329
28.0,31.4,1.3214,402.68283
26.2,32.2,1.34776,402.69275
25.5,30.3,1.31487,402.68781
26.6,29.8,1.40861,402.66312
26.4,31.0,1.41551,402.64349
26.0,30.8,1.32467,402.57098
25.4,28.7,1.37117,402.55667
25.2,29.0,1.35775,402.61429
25.8,30.3,1.36445,402.66312
26.3,30.1,1.35441,402.66803
25.6,28.7,1.37792,402.66312
25.9,30.9,1.37454,402.67789
26.1,30.2,1.41206,402.60461
26.7,30.2,1.38809,402.64349
26.8,32.2,1.35108,402.56143
26.4,29.7,1.39149,402.67297
26.5,29.7,1.37792,402.68781
25.8,31.3,1.37792,402.82962
26.2,30.1,1.38809,402.41724
26.9,30.9,1.37454,402.71268
27.3,33.2,1.3949,402.57578
26.3,31.2,1.29867,402.61429
25.9,30.0,1.3678,402.59497
26.3,32.7,1.32795,402.57098
27.0,31.8,1.36445,402.72769
26.7,34.9,1.39832,402.67789
28.2,34.9,1.35775,402.58536
27.3,32.7,1.39832,402.58057
27.8,33.6,1.3611,402.7027
27.9,34.3,1.38469,402.62399
27.1,34.1,1.39832,402.76303
26.0,31.4,1.37454,402.68781
25.5,31.7,1.45392,402.69275
25.3,29.2,1.39832,402.74783
26.4,32.0,1.45039,402.75793
25.4,28.7,1.40174,402.73273
25.5,29.0,1.3949,402.80383
25.2,29.6,1.35108,402.78848
25.8,29.0,1.37792,402.79358
26.7,31.3,1.3949,402.85037
26.2,32.1,1.53325,402.89224
25.8,30.9,1.55176,402.88174
27.1,33.0,1.51492,402.94534
25.9,30.8,1.51128,402.90808
26.9,30.8,1.48238,402.88174
26.8,32.2,1.54434,402.89752
27.4,30.7,1.49316,402.85037
27.0,31.3,1.54063,402.82443
25.4,29.9,1.50764,402.78848
27.0,30.3,1.56295,402.78336
26.0,29.6,1.58553,402.81927
26.2,30.9,1.54063,402.9187
26.4,32.6,1.60836,402.9028
26.6,30.0,1.49316,402.72769
25.9,29.1,1.51858,402.9028
25.3,28.3,1.40518,402.77826
25.5,30.1,1.51858,402.92932
25.9,28.9,1.53694,402.83478
25.6,28.9,1.4259,402.79871
25.4,29.6,1.57045,402.8765
25.8,29.7,1.46099,402.81412
24.9,28.8,1.44687,402.82443
25.4,31.2,1.51492,402.80383
26.4,33.1,1.48238,402.82962
26.7,30.5,1.47522,402.80383
26.4,29.9,1.52223,402.89224
25.3,30.7,1.53325,402.80383
25.4,32.7,1.50401,402.88699
24.6,30.1,1.47522,402.92401
25.6,31.5,1.52223,402.82443
25.5,30.1,1.51858,402.90808
26.8,31.2,1.52957,402.82962
25.7,31.5,1.51128,402.7027
25.6,32.2,1.51128,402.85556
25.4,31.3,1.53694,402.81927
26.3,32.3,1.52223,402.86078
27.3,34.8,1.50401,402.7077
26.1,32.8,1.51858,402.79871
26.1,32.9,1.51128,402.7428
28.0,35.6,1.47879,402.9187
27.6,34.7,1.50039,402.80383
26.8,35.8,1.50401,402.81927
27.1,33.2,1.40861,402.73776
27.2,32.8,1.50764,402.76303
26.5,33.8,1.44336,402.69275
28.9,39.6,1.40518,402.86603
28.8,37.3,1.49677,402.79358
26.4,34.5,1.53325,402.7681
26.9,33.1,1.52223,402.86603
26.8,32.6,1.50401,402.86603
26.1,30.7,1.51128,402.87125
25.2,30.7,1.51492,402.83478
26.0,31.5,1.55548,402.92932
26.6,32.3,1.44687,402.82962
26.9,33.2,1.50039,402.77316
26.6,34.1,1.49316,402.95605
26.6,33.5,1.56295,402.90808
25.9,34.3,1.44336,402.8765
26.6,32.4,1.50401,402.9668
26.9,33.1,1.52223,402.9938
25.5,31.9,1.58174,402.9187
27.1,33.9,1.58931,402.94534
27.1,31.5,1.58174,402.81412
26.3,29.5,1.57797,402.95605
25.9,30.9,1.65092,403.02103
24.7,30.3,1.61219,403.00467
25.6,31.2,1.59311,402.78848
26.5,32.4,1.47165,402.8765
25.6,32.5,1.50401,402.94
26.5,30.9,1.60454,402.87125
26.4,34.3,1.51858,402.79871
25.2,29.5,1.49316,402.92932
25.9,30.6,1.51492,402.97757
26.5,30.7,1.48238,402.81927
26.6,32.5,1.50039,402.86078
26.1,29.7,1.49677,402.86603
26.3,30.1,1.46454,402.79358
25.9,31.5,1.45745,402.81927
26.3,30.2,1.5742,402.88699
26.5,33.4,1.56669,402.83478
27.6,36.1,1.50039,402.82443
31.6,40.5,1.58174,402.88174
36.7,44.8,1.47522,403.0101
38.0,44.8,1.50401,403.00467
39.6,48.9,1.44336,403.00467
39.5,47.5,1.57045,403.07605
35.6,44.1,1.51128,402.92401
42.3,51.4,1.55548,403.04294
35.8,42.6,1.49316,402.97217
34.2,42.8,1.51492,403.09274
31.0,37.3,1.60454,403.05396
33.9,43.7,1.60454,402.89752
37.1,46.5,1.57045,403.01556
34.5,45.1,1.62373,402.98297
33.8,41.1,1.60454,403.09274
33.9,40.8,1.64701,403.06497
34.5,47.2,1.61219,403.11508
29.8,36.8,1.58553,403.0816
28.7,36.8,1.65092,403.11508
28.4,36.1,1.61603,403.10388
28.6,36.7,1.66268,403.00467
27.6,33.3,1.67451,402.97217
29.3,34.7,1.57045,403.14322
31.3,36.0,1.65483,402.98837
27.8,33.6,1.59691,403.02103
25.5,30.0,1.65483,403.13757
24.8,30.5,1.64701,403.05396
25.1,30.6,1.60454,403.14322
25.2,30.1,1.54434,403.06497
25.9,30.4,1.57045,403.09274
26.2,29.9,1.61219,403.09274
25.6,31.1,1.68641,402.94534
25.0,29.9,1.61219,403.0983
26.0,29.2,1.60072,403.02649
25.7,30.7,1.57797,402.9938
25.6,31.6,1.55921,403.0816
25.3,30.6,1.68244,403.12631
24.9,31.7,1.71041,403.03195
25.5,30.0,1.61219,403.28119
26.5,30.8,1.61219,403.0101
26.0,30.3,1.69039,403.02103
25.6,31.5,1.66662,403.0983
26.2,35.2,1.68244,403.0816
25.9,32.6,1.63534,403.04843
25.8,29.7,1.69438,402.98297
25.9,36.0,1.60072,403.0816
27.7,33.9,1.56295,403.00467
26.1,33.3,1.60836,402.99924
27.9,38.0,1.61219,403.00467
27.4,33.6,1.67451,402.98297
27.1,34.0,1.67847,403.03745
28.5,33.6,1.64701,403.05945
26.9,32.7,1.48238,402.99924
27.0,33.9,1.61603,403.11508
27.7,32.5,1.64312,403.07605
28.3,34.7,1.60454,403.10388
29.3,36.2,1.70639,403.2001
29.0,36.5,1.61988,403.02649
30.6,38.3,1.64312,403.01556
29.8,38.6,1.65875,402.9668
29.8,35.8,1.64312,403.02649
29.9,39.5,1.63922,403.04843
29.8,35.9,1.69039,403.1207
28.4,35.2,1.67847,403.02103
29.1,36.1,1.68244,403.01556
28.9,36.4,1.59311,403.02103
31.9,40.2,1.60454,402.9668
30.8,38.3,1.62373,402.9938
32.1,39.9,1.55548,402.98297
32.8,40.5,1.6276,402.96143
32.6,38.3,1.60836,402.97217
30.7,36.9,1.6276,402.98837
30.0,36.3,1.58553,403.07053
30.9,37.1,1.64701,402.82962
32.0,39.5,1.49316,402.99924
30.9,36.7,1.59311,402.92401
30.3,37.9,1.65875,402.97757
31.6,38.9,1.5742,402.91339
31.6,40.3,1.61219,402.87125
32.2,41.1,1.54804,403.02649
32.5,42.1,1.70639,402.9187
32.2,39.8,1.66268,402.9187
32.3,40.9,1.74285,402.85037
32.0,41.3,1.61988,402.95605
31.4,39.7,1.61988,402.92932
31.5,39.5,1.59311,402.9187
31.3,40.8,1.63146,402.90808
33.2,40.8,1.60836,402.82962
32.9,45.0,1.59311,402.96143
32.7,42.2,1.53325,402.86603
